trip_index,line_no,route_text_raw,variant,origin,destination,note,start_time,terminal_time,start_minutes,terminal_minutes,trip_minutes,service_type,source_pdf,source_page
1,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,06:20,06:55,380,415,35,daily,k10.pdf,1
3,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,07:17,08:10,437,490,53,daily,k10.pdf,1
4,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,08:20,09:10,500,550,50,daily,k10.pdf,1
5,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,09:17,10:10,557,610,53,daily,k10.pdf,1
6,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,10:15,11:10,615,670,55,daily,k10.pdf,1
7,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,11:15,12:10,675,730,55,daily,k10.pdf,1
8,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,12:25,13:30,745,810,65,daily,k10.pdf,1
9,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,13:43,14:25,823,865,42,daily,k10.pdf,1
10,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΛΙΜΑΝΙ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,13:53,14:45,833,885,52,daily,k10.pdf,1
11,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,14:20,15:10,860,910,50,daily,k10.pdf,1
12,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,15:35,16:20,935,980,45,daily,k10.pdf,1
13,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,16:35,17:20,995,1040,45,daily,k10.pdf,1
14,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΛΙΜΑΝΙ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,17:35,18:20,1055,1100,45,daily,k10.pdf,1
15,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,18:35,19:20,1115,1160,45,daily,k10.pdf,1
16,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,19:30,20:15,1170,1215,45,daily,k10.pdf,1
17,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,20:35,21:15,1235,1275,40,daily,k10.pdf,1
18,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,21:35,22:10,1295,1330,35,daily,k10.pdf,1
19,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,22:20,23:05,1340,1385,45,daily,k10.pdf,1
1,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,06:20,06:55,380,415,35,daily,k10.pdf,1
3,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,07:17,08:10,437,490,53,daily,k10.pdf,2
4,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,08:20,09:10,500,550,50,daily,k10.pdf,2
5,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,09:17,10:10,557,610,53,daily,k10.pdf,2
6,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,10:15,11:10,615,670,55,daily,k10.pdf,2
7,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,11:15,12:10,675,730,55,daily,k10.pdf,2
8,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,12:25,13:30,745,810,65,daily,k10.pdf,2
9,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,13:53,14:45,833,885,52,daily,k10.pdf,2
10,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,14:20,15:10,860,910,50,daily,k10.pdf,2
11,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,16:35,17:20,995,1040,45,daily,k10.pdf,2
12,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΛΙΜΑΝΙ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,17:35,18:20,1055,1100,45,daily,k10.pdf,2
13,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,18:35,19:20,1115,1160,45,daily,k10.pdf,2
14,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,20:35,21:15,1235,1275,40,daily,k10.pdf,2
15,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,21:35,22:10,1295,1330,35,daily,k10.pdf,2
16,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,22:20,23:05,1340,1385,45,daily,k10.pdf,2
1,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,13:43,14:25,823,865,42,daily,k10.pdf,2
2,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,15:35,16:20,935,980,45,daily,k10.pdf,2
3,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,19:30,20:15,1170,1215,45,daily,k10.pdf,2
2,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,10:15,11:10,615,670,55,daily,k10.pdf,3
3,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,12:25,13:30,745,810,65,daily,k10.pdf,3
4,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΛΙΜΑΝΙ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,13:53,14:45,833,885,52,daily,k10.pdf,3
5,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,14:20,15:10,860,910,50,daily,k10.pdf,3
6,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΛΙΜΑΝΙ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,17:35,18:20,1055,1100,45,daily,k10.pdf,3
7,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,20:35,21:15,1235,1275,40,daily,k10.pdf,3
3,11,ΑΕΡΟΔΡΟΜΙΟ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. - FORTH - ΑΕΡΟΔΡΟΜΙΟ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. / FORTH,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,07:19,07:55,439,475,36,daily,k11.pdf,1
13,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,08:33,09:05,513,545,32,daily,k11.pdf,1
22,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,09:33,10:00,573,600,27,daily,k11.pdf,1
62,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,14:28,15:00,868,900,32,unknown,k11.pdf,2
68,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΚΑΛΛΙΘΕΑ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΚΑΛΛΙΘΕΑ,,15:30,16:05,930,965,35,unknown,k11.pdf,2
72,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,16:30,17:00,990,1020,30,daily,k11.pdf,3
76,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΑΕΡΟΔΡΟΜΙΟ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,17:30,18:00,1050,1080,30,daily,k11.pdf,3
85,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,19:35,20:10,1175,1210,35,daily,k11.pdf,3
92,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΑΕΡΟΔΡΟΜΙΟ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,21:20,21:45,1280,1305,25,daily,k11.pdf,3
94,11,ΑΕΡΟΔΡΟΜΙΟ - ΠΑ.Γ.Ν.Η. / ΠΑΝΕΠ/ΜΙΟ- ΑΕΡΟΔΡΟΜΙΟ,ΠΑ.Γ.Ν.Η. / ΠΑΝΕΠ/ΜΙΟ- ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,ΠΑ.Γ.Ν.Η. / ΠΑΝΕΠ/ΜΙΟ- ΑΕΡΟΔΡΟΜΙΟ,,22:40,23:10,1360,1390,30,daily,k11.pdf,3
3,11,ΑΕΡΟΔΡΟΜΙΟ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. - FORTH - ΠΑΝ/ΗΜΙΟ- ΛΙΜΑΝΙ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. / FORTH,ΑΕΡΟΔΡΟΜΙΟ,ΠΑΝ/ΗΜΙΟ- ΛΙΜΑΝΙ,,07:19,07:55,439,475,36,daily,k11.pdf,3
20,11,ΑΕΡΟΔΡΟΜΙΟ - ΠΑ.Γ.Ν.Η. / ΠΑΝΕΠ/ΜΙΟ- ΑΕΡΟΔΡΟΜΙΟ,ΠΑ.Γ.Ν.Η. / ΠΑΝΕΠ/ΜΙΟ- ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,ΠΑ.Γ.Ν.Η. / ΠΑΝΕΠ/ΜΙΟ- ΑΕΡΟΔΡΟΜΙΟ,,22:40,23:10,1360,1390,30,daily,k11.pdf,4
7,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,08:33,09:05,513,545,32,daily,k11.pdf,4
15,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,09:33,10:05,573,605,32,daily,k11.pdf,4
50,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,14:28,15:00,868,900,32,unknown,k11.pdf,5
55,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΚΑΛΛΙΘΕΑ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΚΑΛΛΙΘΕΑ,,15:30,16:05,930,965,35,daily,k11.pdf,6
58,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,16:30,17:00,990,1020,30,daily,k11.pdf,6
61,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΑΕΡΟΔΡΟΜΙΟ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,17:30,18:00,1050,1080,30,daily,k11.pdf,6
68,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΑΕΡΟΔΡΟΜΙΟ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,19:35,20:10,1175,1210,35,daily,k11.pdf,6
73,11,ΛΙΜΑΝΙ - ΠΑΓΝΗ - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΑΕΡΟΔΡΟΜΙΟ,ΠΑΓΝΗ / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,21:20,21:45,1280,1305,25,daily,k11.pdf,6
1,11,ΑΕΡΟΔΡΟΜΙΟ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. - FORTH - ΠΑΝΕΠ/ΜΙΟ - ΛΙΜΑΝΙ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. / FORTH / ΠΑΝΕΠ/ΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,07:19,07:55,439,475,36,daily,k11.pdf,6
2,11,ΛΙΜΑΝΙ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,08:33,09:05,513,545,32,daily,k11.pdf,6
3,11,ΛΙΜΑΝΙ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,09:33,10:05,573,605,32,daily,k11.pdf,6
4,11,ΛΙΜΑΝΙ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,14:28,15:00,868,900,32,daily,k11.pdf,6
5,11,ΛΙΜΑΝΙ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΚΑΛΛΙΘΕΑ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΚΑΛΛΙΘΕΑ,,15:30,16:00,930,960,30,daily,k11.pdf,6
6,11,ΛΙΜΑΝΙ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,16:30,17:00,990,1020,30,daily,k11.pdf,6
7,11,ΛΙΜΑΝΙ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΛΙΜΑΝΙ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,17:30,18:00,1050,1080,30,daily,k11.pdf,6
8,11,ΛΙΜΑΝΙ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΑΕΡΟΔΡΟΜΙΟ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,19:35,20:10,1175,1210,35,daily,k11.pdf,6
9,11,ΛΙΜΑΝΙ - ΠΑ.Γ.Ν.Η. - Ι.Τ.Ε. FORTH - ΠΑΝΕΠΙΣΤΗΜΙΟ - ΑΕΡΟΔΡΟΜΙΟ,ΠΑ.Γ.Ν.Η. / Ι.Τ.Ε. FORTH / ΠΑΝΕΠΙΣΤΗΜΙΟ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,21:20,21:45,1280,1305,25,daily,k11.pdf,6
1,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,06:00,06:25,360,385,25,daily,k12.pdf,1
3,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,06:37,07:05,397,425,28,daily,k12.pdf,1
4,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,06:50,07:22,410,442,32,daily,k12.pdf,1
5,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,07:05,07:45,425,465,40,daily,k12.pdf,1
6,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,07:17,07:57,437,477,40,daily,k12.pdf,1
7,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,07:30,08:10,450,490,40,daily,k12.pdf,1
